year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,MAR,EVS,9,471,193,18,25,-117.15417,32.71108,0.8391832113265991,Individual,5,1,0
2025,MAR,EVS,10,769,194,19,25,-117.15016,32.711113,0.8415717482566833,Tent,1,1,0
2025,MAR,EVS,11,589,198,12,19,-117.152626,32.71107,0.8134760856628418,Individual,3,1,0
2025,MAR,EVS,12,622,201,13,18,-117.152176,32.711044,0.41356319189071655,Individual,2,1,0
2025,MAR,EVS,13,203,208,28,32,-117.157684,32.710793,0.8688153028488159,Tent,2,1,0
2025,MAR,EVS,14,179,211,13,21,-117.15811,32.71082,0.8191143870353699,Individual,1,1,0
2025,MAR,EVS,15,282,213,9,20,-117.15675,32.71082,0.811612069606781,Individual,1,1,0
2025,MAR,EVS,16,841,217,16,23,-117.149216,32.71084,0.8502693772315979,Individual,5,1,0
2025,MAR,EVS,17,931,218,15,23,-117.14802,32.710842,0.8267335295677185,Individual,2,1,0
2025,MAR,EVS,18,604,222,13,17,-117.15241,32.710773,0.7978061437606812,Individual,6,1,0
2025,MAR,EVS,19,735,222,14,18,-117.15065,32.71079,0.6064060926437378,Individual,7,1,0
2025,MAR,EVS,20,790,228,11,18,-117.14993,32.71072,0.04306161403656006,Individual,1,1,0
2025,MAR,EVS,21,395,260,11,19,-117.15522,32.71023,0.7800333499908447,Individual,1,1,0
2025,MAR,EVS,22,134,262,28,31,-117.1586,32.710087,0.8572254776954651,Tent,10,1,0
2025,MAR,EVS,23,177,267,16,22,-117.158104,32.710087,0.8574851155281067,Vehicle,1,1,0
2025,MAR,EVS,24,519,273,16,20,-117.15353,32.71008,0.798950731754303,Individual,2,1,0
2025,MAR,EVS,25,655,274,16,25,-117.1517,32.710056,0.845083475112915,Individual,3,1,0
2025,MAR,EVS,26,621,278,11,21,-117.15219,32.710026,0.6860874891281128,Individual,1,1,0
2025,MAR,EVS,27,912,278,14,25,-117.148285,32.71005,0.8300434947013855,Individual,4,1,0
2025,MAR,EVS,28,486,281,10,19,-117.15401,32.709976,0.7491153478622437,Individual,1,1,0
2025,MAR,EVS,29,771,281,15,23,-117.15016,32.71,0.811221182346344,Individual,2,1,0
2025,MAR,EVS,30,875,281,9,20,-117.14881,32.710033,0.7625352740287781,Individual,1,1,0
2025,MAR,EVS,31,146,301,11,17,-117.15855,32.709675,0.2001224160194397,Individual,1,1,0
2025,MAR,EVS,32,409,304,11,19,-117.15503,32.709667,0.812147855758667,Individual,1,1,0
2025,MAR,EVS,33,906,341,13,16,-117.14837,32.70929,0.8125172257423401,Individual,2,1,0
2025,MAR,EVS,34,775,342,8,20,-117.150154,32.70923,0.6270067095756531,Individual,1,1,0
2025,MAR,EVS,35,792,342,15,18,-117.14988,32.709248,0.8402671813964844,Tent,1,1,0
2025,MAR,EVS,36,479,343,19,20,-117.15403,32.709167,0.7632213830947876,Individual,3,1,0
2025,MAR,EVS,37,838,343,9,17,-117.14931,32.709248,0.194696307182312,Individual,1,1,0
2025,MAR,EVS,38,729,344,10,18,-117.15075,32.70921,0.749265193939209,Individual,1,1,0
2025,MAR,EVS,39,894,358,14,20,-117.14852,32.709045,0.7284291982650757,Tent,1,1,0
2025,MAR,EVS,40,918,358,12,23,-117.14822,32.709026,0.7511325478553772,Individual,0,1,0
2025,MAR,EVS,41,481,365,16,23,-117.15402,32.708866,0.8635770678520203,Tent,1,1,0
2025,MAR,EVS,42,805,366,13,18,-117.14972,32.70894,0.8342503309249878,Individual,5,1,0
2025,MAR,EVS,43,856,368,32,34,-117.14891,32.70882,0.8586369156837463,Tent,2,1,0
2025,MAR,EVS,44,419,372,9,22,-117.1549,32.70877,0.6234024167060852,Individual,1,1,0
2025,MAR,EVS,45,715,374,33,29,-117.15079,32.70875,0.8470416069030762,Tent,2,1,0
2025,MAR,EVS,46,672,375,20,25,-117.15144,32.708755,0.8391172885894775,Tent,1,1,0
2025,MAR,EVS,47,658,376,13,23,-117.15168,32.70875,0.5804551839828491,Individual,2,1,0
2025,MAR,EVS,48,773,384,14,20,-117.15014,32.708687,0.760296106338501,Individual,3,1,0
2025,MAR,EVS,49,791,387,19,17,-117.149864,32.70867,0.9325690865516663,Vehicle,1,1,0
2025,MAR,EVS,50,474,396,9,19,-117.15416,32.70849,0.7332595586776733,Individual,1,1,0
2025,MAR,EVS,51,453,397,15,20,-117.154396,32.708466,0.6938914060592651,Individual,2,1,0
2025,MAR,EVS,52,401,419,10,18,-117.15512,32.708187,0.6842986941337585,Individual,1,1,0
2025,MAR,EVS,53,539,423,11,21,-117.153275,32.70814,0.72005695104599,Individual,1,1,0
2025,MAR,EVS,54,603,424,11,22,-117.15242,32.70813,0.7547889947891235,Individual,1,1,0
2025,MAR,EVS,55,706,424,20,28,-117.150986,32.70811,0.839631974697113,Individual,3,1,0
2025,MAR,EVS,56,839,431,15,24,-117.14925,32.70807,0.8276478052139282,Individual,5,1,0
2025,MAR,EVS,57,516,445,11,22,-117.15358,32.707848,0.764302670955658,Individual,1,1,0
2025,MAR,EVS,58,479,452,19,27,-117.15402,32.707718,0.7929508686065674,Individual,2,1,0
2025,MAR,EVS,59,860,461,30,38,-117.148865,32.707596,0.8481966257095337,Tent,33,1,0
2025,MAR,EVS,60,145,463,9,19,-117.15854,32.707573,0.7401270270347595,Individual,1,1,0
2025,MAR,EVS,61,909,512,22,21,-117.14827,32.70706,0.8253817558288574,Individual,1,1,0
2025,MAR,EVS,62,860,518,36,38,-117.14883,32.706867,0.8495616316795349,Individual,10,1,0
2025,MAR,EVS,63,484,528,11,25,-117.154,32.706757,0.7667244672775269,Individual,1,1,0
