year,month,region,ID,BBx,BBy,BBw,BBh,Longitude,Latitude,Confidence,Type,Count,Valid,Missed
2025,APR,GL,3,655,51,14,23,-117.16094,32.71521,0.8260525465011597,Individual,3,1,0
2025,APR,GL,4,703,74,9,16,-117.16061,32.71493,0.6281132102012634,Individual,1,1,0
2025,APR,GL,5,731,129,10,20,-117.16039,32.714123,0.8309161067008972,Individual,1,1,0
2025,APR,GL,6,789,137,12,22,-117.159966,32.713993,0.04597830772399902,Individual,1,1,0
2025,APR,GL,7,697,149,9,18,-117.160645,32.713852,0.703223705291748,Individual,1,1,0
2025,APR,GL,8,656,202,8,21,-117.160934,32.71308,0.7935707569122314,Individual,1,1,0
2025,APR,GL,9,855,202,18,22,-117.15946,32.713066,0.8206122517585754,Individual,2,1,0
2025,APR,GL,10,785,271,14,23,-117.15997,32.712086,0.8011665344238281,Individual,4,1,0
2025,APR,GL,11,654,274,15,22,-117.16091,32.712055,0.821690559387207,Individual,5,1,0
2025,APR,GL,12,861,288,10,22,-117.15944,32.711845,0.7945137619972229,Individual,1,1,0
2025,APR,GL,13,696,295,18,18,-117.1606,32.711784,0.8325337767601013,Individual,2,1,0
2025,APR,GL,14,785,351,16,28,-117.15996,32.710915,0.8533875942230225,Individual,9,1,0
2025,APR,GL,15,657,354,8,20,-117.160904,32.710938,0.8193606734275818,Individual,1,1,0
2025,APR,GL,16,818,412,10,17,-117.15973,32.71013,0.6368356347084045,Individual,1,1,0
2025,APR,GL,17,858,438,11,21,-117.15944,32.709732,0.7922720313072205,Individual,1,1,0
2025,APR,GL,18,786,511,9,22,-117.15995,32.7087,0.7697997689247131,Individual,1,1,0
2025,APR,GL,19,786,574,17,25,-117.15992,32.707787,0.7859442830085754,Individual,2,1,0
2025,APR,M,0,323,180,8,18,-117.16734,32.712772,0.13630884885787964,Individual,1,1,0
2025,APR,M,1,253,231,18,20,-117.16827,32.71226,0.06002223491668701,Individual,1,1,0
2025,APR,M,2,525,273,18,21,-117.16508,32.71188,0.8492560386657715,Individual,2,1,0
2025,APR,M,3,715,333,18,24,-117.16311,32.71134,0.8422809839248657,Tent,1,1,0
2025,APR,M,4,530,377,11,20,-117.16498,32.71072,0.2889344096183777,Individual,1,1,0
